poi_id,category,name_ko,lat,lon,address_ko,website,phone,open_hours_text,closed_days_text,ticket_price_text,rag_seed_text_ko,source_urls,source_updated_at
KOP019540,역사적 장소,위안부 '기억의 터',37.558823253,126.990459366,04628 서울 중구 퇴계로26가길 6 (예장동) 서울종합방재센터,,,,,,"일본군 위안부 기억의 터는 서울특별시 중구 예장동 남산에 있는 공간으로 2016년 개장했습니다. '기억의 터'는 위안부 피해자 할머니들을 기리는 추모공원으로 그들의 증언록과 피해기록, 일제의 만행 등을 기록한 내용을 중심으로 조성되었고 인권과 평화의 의미를 담고있는 공간입니다.",https://korean.visitseoul.net/attractions/%EC%9C%84%EC%95%88%EB%B6%80-%EA%B8%B0%EC%96%B5%EC%9D%98-%ED%84%B0/KOP019540,2025.06.30
KOP003759,역사적 장소,윤봉길 의사 기념관,37.473082252,127.036983657,06773 서울 서초구 매헌로 99,http://www.yunbonggil.or.kr,02-578-3388,하절기(3월~10월) : 10:00 ~ 18:00 동절기(11월 ~ 3월) : 10:00 ~ 17:00 *종료 30분전 입장마감,"- 월요일 (월요일이 공휴일인 경우 개관, 다음 날 휴관) - 1월 1일 - 설날, 추석 연휴",무료,"서초구 양재동에 위치한 윤봉길의사 기념관은 지상 2층 규모로 설립되었습니다. 1층 유물전시실에서는 유물과 함께 윤봉길의사의 생애를 시기별로 소개하며 2층 독립운동 사진 전시실에서는 독립운동활동 자료들을 주제별로 제공합니다. 매주 월요일과 공휴일 다음 날은 휴관합니다. 1층 유물전시실을 관람하다 보면 윤봉길 의사의 유시 ´강보에 싸인 두 병정에게´(두 아들 모순과 담에게)가 전시돼 있습니다. 상하이 홍구공원 의거를 결행하기 앞서 남긴 유시로 두 아들에게 남긴 마지막 글입니다. ´너희도 만일 피가 있고 뼈가 있다면 반드시 조선을 위해 용감한 투사가 되어라´로 시작하는 유시를 읽어 내려가다 보면 나라의 독립에 목숨을 걸었던 윤봉길 의사의 숭고한 정신에 눈시울이 뜨거워집니다.",https://korean.visitseoul.net/attractions/%EC%9C%A4%EB%B4%89%EA%B8%B8-%EC%9D%98%EC%82%AC-%EA%B8%B0%EB%85%90%EA%B4%80/KOP003759,2025.08.06
KOP005205,역사적 장소,의릉,37.605931656,127.053834544,02789 서울 성북구 화랑로32길 146-37 (의릉),http://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_07_01.jsp&mn=RT_01_07,02-964-0579,"2월 ~ 5월, 9월 ~ 10월 09:00~18:00 (매표시간 09:00~17:00) 6월 ~ 8월 09:00~18:30 (매표시간 09:00~17:30) 11월 ~ 1월 09:00~17:30 (매표시간 09:00~16:30)",월요일,,"왼쪽 위 가운데에 비각이 보이고, 그 뒤에 무덤이 보이는 의릉(경종, 선의왕후) 전경과 오른쪽 위 기와 건축물과 뒤로 보이는 의릉 전경과 왼쪽 아래 기와 건축물 전경과 오른쪽 아래 건축물 내부 전경 성북구 석관동 한국예술종합학교 내부에 자리해 있는 조선 20대 왕 경종과 선의왕후의 무덤인 의릉은 일반적으로 나란히 놓이는 쌍릉과 달리 왕과 왕비의 능이 앞뒤로 배치돼 있습니다. 앞서 자리한 것이 선의왕후의 무덤이고, 뒤가 경종의 능입니다.",https://korean.visitseoul.net/attractions/%EC%9D%98%EB%A6%89/KOP005205,2025.08.06
KOP004863,역사적 장소,서울중앙성원,37.533279807,126.997297988,04405 서울 용산구 우사단로10길 39,http://www.koreaislam.org,02-793-6908,방문가능시간 10:30~17:00,,,"이슬람 서울중앙성원의 외관 사진입니다. 아치형 입구가 여러개 있고, 양쪽에 첨탑이 높이 솟아 있습니다. 건물의 위쪽 부분에 아랍어로 쓴 현판이 있습니다. 서울 용산구 한남동에 위치한 서울 중앙 성원은 1969년 5월 한국정부의 특별배려에 따라 약 1,500평원의 성원건립 부지를 마련해주고 사우디아라비아를 비롯한 전세계 이슬람국가들이 성원건립 비용을 지원하며 1974년 10월 착공, 1976년 5월 21일에 개원한 한국 최초의 이슬람 성원입니다. 한강과 남산의 중간지점에 자리한 서울 중앙 성원은 1층과 2층에 예배실이, 별관건물 지하 1층에 남녀 우두실, 1층에는 강의실 2층에는 사무실이 자리해있습니다. 부속건물인 이슬람센터에는 무슬림 어린이들을 위한 이슬람선교원, 무슬림 신도회, 여성회, 도서실 등이 마련되어 있습니다. 서울 중앙 성원 외부에는 무슬림과 일반인들이 편리하게 구경할 수 있는 할랄음식점, 할랄 정육점, 이슬람서점, 할랄슈퍼, 여행사 등으로 이루어져 있습니다.",https://korean.visitseoul.net/attractions/%EC%9D%B4%EC%8A%AC%EB%9E%8C-%EC%84%9C%EC%9A%B8%EC%A4%91%EC%95%99%EC%84%B1%EC%9B%90/KOP004863,2025.08.02
KOP037008,랜드마크,익선동 한옥거리,37.573393308,126.990918853,03133 서울 종로구 돈화문로11가길 17 (익선동),,,,,,"서울 익선동은 1920년대 한옥이 아름답게 보존된 골목 사이로 트렌디한 카페, 개성 있는 맛집, 감성적인 소품 가게들이 어우러져 과거와 현재가 공존하는 독특한 분위기를 자아내는 매력적인 동네입니다. 근처 인사동 거리와는 또 다르게 퓨전식으로 개조된 카페, 음식점, 각종 샵들이 자리잡고 있어서 많은 연인들이 찾는 서울 대표 데이트 코스입니다. 작은 거리지만 겨울이나 밤에 방문하면 더 운치 있는 곳입니다.",https://korean.visitseoul.net/attractions/%EC%9D%B5%EC%84%A0%EB%8F%99%ED%95%9C%EC%98%A5%EA%B1%B0%EB%A6%AC/KOP037008,2025.04.23
KOP037130,랜드마크,일자산허브천문공원,37.5374126696949,127.154246407064,134-060 서울 강동구 둔촌동 산86,http://cafe.daum.net/herbparks/,,,,무료,"일자산허브천문공원의 일부 장소, 붉은 조명이 들어오는 데크로 된 계단과 계단의 끝으로 보이는 밤 하늘 서울 강동구 둔촌동에 위치한 일자산 허브천문공원, 작지만 예쁘게 꾸며진 자연을 만끽할 수 있는 공원입니다. 24시간 이용 가능한 천문대가 있으며 싱그러운 허브가 펼쳐져 있어 허브향을 맡으며 잘 가꾸어진 산책로와 조깅 코스를 통해 여유를 느낄 수 있는 공간입니다. 특히 야간에는 바닥 곳곳에 설치된 수백 개의 오색 별자리를 볼 수 있어 더욱 아름답습니다.",https://korean.visitseoul.net/attractions/%EC%9D%BC%EC%9E%90%EC%82%B0%ED%97%88%EB%B8%8C%EC%B2%9C%EB%AC%B8%EA%B3%B5%EC%9B%90/KOP037130,2025.07.30
KOP037158,랜드마크,자하문터널,37.5931112,126.9639106,서울 종로구 부암동,,,,,,"자하문 터널은 서울의 청운동과 부암동을 잇는 터널로 영화 기생충 촬영지로 급부상한 관광지입니다. 영화에서 기택과 가족들이 비를 맞으며 이곳을 지나가는 장면이 화제가 되어 수많은 관광객들이 이곳을 방문하고 있습니다.",https://korean.visitseoul.net/attractions/%EC%9E%90%ED%95%98%EB%AC%B8%ED%84%B0%EB%84%90/KOP037158,2025.08.01
KOP034860,역사적 장소,전태일기념관,37.568473554,126.989287832,"03191 서울 종로구 청계천로 105 (관수동, 전태일기념관)",http://taeil.org,02-318-0903,하절기 (3월~10월) 10:00 ~ 18:00 동절기 (11월~2월) 10:00 ~ 17:30,"월요일, 1월 1일, 명절 당일 휴무",무료,"아름다운청년 전태일기념관은 한국노동운동사에서 중요한 기점을 마련한 전태일의 역사적 의미를 재조명하기 위해 서울시가 건립한 노동복합시설입니다. 전태일은 노동자가 건강하게 일하고 공부할 수 있는 사람 중심의 세상을 만들기 위해 자신의 모든 것을 바쳤습니다. 아름다운청년 전태일기념관은 전태일의 꿈을 이루기 위한 사랑, 연대의 정신으로 노동자, 청년, 시민과 함께 행동하고자 합니다.",https://korean.visitseoul.net/attractions/%EC%A0%95%EB%8F%99%EA%B7%B9%EC%9E%A5/KOP001421,2025.08.03
KOP000889,역사적 장소,정동길,37.567976384,126.969251506,04516 서울 중구 정동길 2 (충정로1가),,,,,,"정동길 하면 떠오르는 이미지들이 몇 개 있습니다. 서울에 몇 안 남은 고풍스러운 동네, 사람으로 들끓지 않고 여유로운 분위기를 잘 지킨 동네, 산책하기 좋은 동네 등등. 모두 맞는 말입니다. 하지만 정동길에는 개화기에서 근대 초기에 이르기까지 우리의 역사를 관통하는 유서 깊은 건물들도 많이 남아 있습니다. 정동길은 근대 서구 열강들의 영사관들이 밀접했던 장소입니다. 러시아 대사관, 미국 대사관, 독일 대사관, 영국 대사관 등이 정동길을 따라 자리했습니다. 정동교회와 이화여고, 예원여고 등 근대 초기에 지은 종교 및 교육 시설도 남았습니다. 한 세기 가까이 지난 지금은 그 역사의 흔적을 뒤로하고 문화의 거리로 거듭나고 있습니다. 이화여고와 예원여고의 담장에는 공공 미술의 아름다움이 깃들어 있고, 난타 전용관과 정동극장, 서울시립미술관 등의 문화 시설도 자리하고 있습니다.",https://korean.visitseoul.net/attractions/%EC%A0%95%EB%8F%99%EA%B8%B8/KOP000889,2025.08.03
KOP002132,역사적 장소,정동제일교회,37.564866222,126.972525166,04516 서울특별시 중구 정동길 46 (정동),http://chungdong.org/,02-753-0001~3,"만곤 기독교 역사자료실 (사전 예약 필요) 화 ~ 금요일 10:00 ~ 17:00, 토요일 10:00 ~ 14:00 예배와 기도 일정에 따라 이용 시간에 차이가 있음","만곤 기독교 역사자료실은 월요일, 일요일",,"1885년 미국인 목사 아펜젤러가 마련한 정동제일교회는 한국 최초의 프로테스탄트 교회 건축물이자 한국 기독교대한감리회의 대표적인 교회입니다. 배움의 집, 무의촌 진료, 직장인을 위한 예배, 군선교, 방송선교, 미자립교회 보조, 해외선교사 파송 등 여러 선교프로그램을 진행하고 있습니다. 화 ~ 금요일 10:00 ~ 17:00, 토요일 10:00 ~ 14:00 교회 건물 앞의 원형 로터리 광장 바닥에는 정동의 옛 지도가 그려져 있습니다. 타일에 박힌 이 지도에는 18세기 중엽, 구한말, 해방 후, 현재의 정동으로 나뉘어 시간의 흐름에 따라 변해온 정동의 모습이 담겨 있습니다. 그동안 못 보고 지나쳤다면 교회에 들어서기 전 한번쯤 눈을 돌려보세요.",https://korean.visitseoul.net/attractions/%EC%A0%95%EB%8F%99%EC%A0%9C%EC%9D%BC%EA%B5%90%ED%9A%8C/KOP002132,2025.08.06
KOP003459,역사적 장소,정릉,37.601314766,127.006632809,"02813 서울 성북구 아리랑로19길 116 (정릉동, 정릉)",https://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_06_01.jsp&mn=RT_01_06,02-914-5133,"2월 ~ 5월, 9월 ~ 10월 06:00~18:00 (매표 시간06:00~17:00) 6월 ~ 8월 06:00~18:30 (매표 시간06:00~17:30) 11월 ~ 1월 06:30~17:30 (매표 시간06:30~16:30)",월요일,"○ 개인 - 만 25세 ~ 64세(내국인), 만 19세 ~ 64세(외국인) : 1,000원 ○ 단체(10인 이상) - 만 25세 ~ 64세(내국인), 만 19세 ~ 64세(외국인) : 800원 ※ 무료 대상자 및 상세 할인혜택은 공식 홈페이지를 참고해주세요. ※ 연산군묘는 무료 관람","정릉은 태조의 계비 신덕왕후의 능으로, 극진히 사랑했던 신덕왕후가 갑자기 승하하자 태조는 도성 안 덕수궁 뒤편에 능역을 조성했습니다. 강씨의 봉분 우측에 훗날 자신이 묻힐 자리까지 함께 마련하여 능호를 정릉으로 정하였던 것입니다. 실제로 정릉은 다른 왕릉과 비교했을 때 석물이 빈약합니다. 병풍석이나 난간석은 봉분에서 사라지고 4각 장명등, 고석, 상석 등만이 원래의 것으로 추정됩니다. 장명등의 경우 생김새가 독특한데, 고려 시대 공민왕릉의 양식을 따른 것으로 조선 시대 능역의 가장 오래된 석물인 동시에 예술적 가치가 높습니다. 정릉의 공간은 자연 지형에 맞추어 절선축(折線軸) 기법으로 조성됐습니다. ‘절선축 기법’이란 진입로와 중심 영역의 축이 일직선이 아니라 축을 꺾어서 연결시켜 시각적 흐름을 단절시키는 기법입니다. 걷는 방향에 따라 눈앞에는 새로운 풍경이 펼쳐지고, 이리저리 꺾으면서 거니는 재미가 쏠쏠합니다.",https://korean.visitseoul.net/attractions/%EC%A0%95%EB%A6%89/KOP003459,2025.08.04
KOP002586,역사적 장소,조계사,37.573893212,126.981881741,03144 서울특별시 종로구 우정국로 55 (조계사),http://www.jogyesa.kr,02-768-8600,"법회, 기도 불공 등 사찰 일정에 따라 이용 시간에 차이가 있음",,,"조계사는 1910년, 조선불교의 자주화와 민족자본 회복을 염원하는 스님들에 의해 각황사란 이름으로 창건되었습니다. 당시 각황사는 4대문 안에 최초로 자리 잡은 사찰이었습니다. 1937년에 각황사를 현재의 조계사로 옮기는 공사를 시작했고 현재의 조계사는 서울의 도심인 종로 한가운데 위치한 유일한 전통 사찰로서, 휴식과 여유를 느낄 수 있는 곳입니다. 또한 24시간 경내 개방을 통해 내국인, 외국인 상관없이 누구나 원하는 시간에 들를 수 있습니다. 매년 석가탄신일을 기념하여 조계사와 종로 인근에서 성대하게 펼쳐지는 연등축제는 일반인과 외국인 관광객에게 좋은 볼거리가 되고 있습니다.",https://korean.visitseoul.net/attractions/%EC%A1%B0%EA%B3%84%EC%82%AC/KOP002586,2025.07.19
KOP000507,역사적 장소,종묘,37.574918958,126.994963506,"03135 서울 종로구 종로 157 (훈정동, 종묘공원)",http://jm.cha.go.kr/agapp/main/index.do?siteCd=JM,02-765-0195,"월요일, 수요일~금요일: 시간제 관람 (정해진 시간에 입장해 해설사와 동행하며 단체로 관람하고 함께 퇴장하는 제도) 한국어 해설 관람시간 9:20 / 10:20 / 11:20 / 12:20 / 13:20 / 14:20 / 15:20 / 16:20 / (3~9월) 16:40 *1시간 소요 영어 해설 관람시간 10:00 / 12:00 / 14:00 / 16:00 일본어 해설 관람시간 09:30 / 11:40 / 13:40 / 15:40 중국어 해설 관람시간 11:00 / 15:00 토요일, 일요일, 공휴일, 매월 마지막 수요일 일반관람 가능 2월 ~ 5월, 9월 ~ 10월 09:00~18:00 (입장마감 17:00) 6월 ~ 8월 09:00~18:30 (입장마감17:30) 11월 ~ 1월 09:30~17:30 (입장마감16:30) (※ 자세한 사항은 홈페이지를 참고해주세요.)",화요일,"1,000원","왕의 위패를 모시고 제를 올리는 종묘는 조선의 역사에 더없이 중요한 장소였습니다. 임금이 새로 왕위에 오르면 가장 먼저 종묘와 사직에 나아가 절을 하며 제사를 드렸습니다. 종묘는 단순한 구조의 재실을 길게 연결해 장엄한 엄숙미를 연출합니다. 이곳에서 지내는 제사인 종묘대제(宗廟大祭)는 삼국 시대부터 있었던 국가적인 행사로 국가 통치 질서의 기본이었습니다. 종묘제례는 1975년 중요무형문화재 제56호로 지정되었고 유네스코는 1995년 종묘를 세계문화유산으로 지정하였습니다. 궁궐의 건축이 화려하다면 종묘는 조용하고 단아합니다. 특히 맞배지붕이 보여주는 건축미는 빼어난 한국의 전통 건축기술을 자랑합니다. 종묘는 신주를 모시고 제사를 지내는 정전, 조종과 자손이 길이 평안하라는 의미를 담고 있는 영녕전, 그리고 전사청, 어숙실, 향대청, 신당 등으로 이루어져 있습니다. 종묘제례 매해 5월 첫째 주 일요일이 되면 종묘에서는 종묘제례 의식이 진행됩니다. 이 역시 세계무형유산으로 지정된 문화재로 조선 시대에는 춘하추동의 첫 달과 그해 12월 섣달에 대제를 올렸습니다. 각 제사 의례에 맞추어 경건한 분위기에 어울리는 춤과 음악이 곁들여지는데 이를 종묘제례악이라 합니다. 그 음악성이 매우 뛰어나고 장엄해 역사적으로 큰 가치를 지닙니다. 이 음악 역시 세계무형유산으로 지정되었습니다. 영녕전 제례는 오전 9시 30분부터 11시 30분까지 진행되고 정전 제례는 오후 1시부터 3시까지 진행됩니다.",https://korean.visitseoul.net/attractions/%EC%A2%85%EB%AC%98/KOP000507,2025.08.03
KOP041904,역사적 장소,중랑망우공간,37.598977509,127.114382819,"02178 서울 중랑구 망우로91길 2 (망우동, 중랑 망우공간)",https://manguripark.or.kr/,02-496-8974~6,월요일~금요일 09:00-18:00,,무료,"바닥과 천장, 벽이 콘크리트로 둘러싸인 공간 한 켠에 미디어 월이 설치된 모습 오랫동안 공동묘지로 사용되었던 망우리가 유관순, 한용운, 안창호, 방정환 등 독립운동가들의 얼을 기리기 위한 '망우역사문화공원'으로 재탄생했습니다. 그 속에 위치한 '중랑망우공간'은 망우산의 고요한 자연을 거닐며 위인들의 숭고한 뜻을 기릴 수 있도록 새롭게 조성된 공간입니다. 중랑망우공간은 크게 관리동과 전시동의 두 건물로 이루어져 있습니다. 관리동은 망우역사문화공원의 묘역 관리와 추모식 등을 진행하며, 전시동에서는 망우리에 잠든 문인들의 작품 등이 전시됩니다. 중랑망우공간 내 카페와 기획전시실은 운영 시간이 다르므로 별도 확인이 필요합니다.",https://korean.visitseoul.net/attractions/%EC%A4%91%EB%9E%91%EB%A7%9D%EC%9A%B0%EA%B3%B5%EA%B0%84/KOP041904,2025.08.05
KOP006251,역사적 장소,진관사,37.637793842,126.947151724,03308 서울특별시 은평구 진관길 73 (진관동),http://www.jinkwansa.org,02-359-8410,,,,"진관사 대웅전의 외관 사진입니다. 지붕이 기와로 된 전통적인 사찰 건물입니다. 건물 상단 중앙에 한자로 대웅전이라고 써진 현판이 있습니다. 고려시대 고찰인 진관사는 고려 현종이 진관조사를 위해 지은 절입니다. 대웅전, 명부전, 홍제루, 동정각, 나한전, 독성전, 칠성각, 나가원, 객실 등으로 구성돼 있습니다. 휴식형, 불교 문화체험형, 단체형으로 나뉜 템플스테이와 어린이와 청소년 대상의 템플스테이도 진행하고 있습니다. 북한산 국립공원 내에 위치하고 있어 아름다운 자연 경관을 가지고 있습니다. 산책로를 따라 트래킹을 하거나 카페에서 차를 마시며 여유로운 시간을 보내기에 좋습니다",https://korean.visitseoul.net/attractions/%EC%A7%84%EA%B4%80%EC%82%AC/KOP006251,2025.08.04
KOP005538,랜드마크,청와대 사랑채,37.584090625,126.974815085,03048 서울 종로구 청와대로 1 (세종로),https://www.opencheongwadae.kr/mps,02-730-5800,3월~11월 09:00 ~ 18:00 (입장마감 17:00 / 실내입장마감 17:30) 12월~2월 09:00 ~ 17:30 (입장마감 16:30 / 실내입장마감 17:00) *2025년 8월 1일~ 관람 임시 중단. 자세한 사항은 홈페이지를 참고해주세요.,"화요일에는 개방하지 않습니다. (*다만 화요일이 공휴일 또는 대체공휴일과 겹치는 경우에는 화요일은 정상 개방되며, 그 다음날이 휴관일이 된다.)",,"푸른 기와집을 뜻하는 '청와대'는 대한민국 대통령의 관저였지만 2022년 6월, 국민들에게 개방되며 하나의 관광 명소로 자리잡았습니다. 본관에는 대통령 집무실, 접견실, 회의실 등이 있으며 부속 건물로는 춘추관, 영빈관, 후원 등이 있습니다. 청와대는 매주 화요일 휴무이며, 청와대 사이트에서 관람 예약이 가능합니다. 청와대 경내를 돌아보는데에는 녹지원, 상춘재, 관저, 영빈관, 본관 등 청와대 경내 전체를 여유 있게 둘러보는 데, 평균적으로 1시간 30분~2시간 정도 소요됩니다.",https://korean.visitseoul.net/attractions/%EC%B2%AD%EC%99%80%EB%8C%80/KOP005538,2025.08.01
KOP027112,역사적 장소,초대길,37.643445069,127.002840874,01013 서울 강북구 4.19로 114 (수유동) 근현대사기념관 (출발),,02-901-6114,,,무료,"초대길은 강북구 근현대사기념관 개관을 기념하여 새롭게 기획된 둘레길 코스입니다. 초대 검사 이준, 초대 국회부의장 신익희, 초대 대법원장 김병로, 초대 부통령 이시영 선생 등 대한민국 근현대사 초대 직위를 역임하신 분들의 묘역 길을 탐방합니다. 근현대사 기념관-신익희선생묘역-이준열사묘역-김병로선생묘역-광복군합동묘역-이시영선생묘역 등이 있습니다. 강북구에는 일성 이준, 해공 신익희 등 순국선열•애국지사와 4.19혁명을 기리는 국립4.19민주묘지, 3.1운동의 발원지 봉황각 등 근현대사 역사문화 유산이 산재해 있습니다.",https://korean.visitseoul.net/attractions/%EC%B4%88%EB%8C%80%EA%B8%B8/KOP027112,2025.08.06
KOP039629,역사적 장소,춘당지,37.581302011,126.995079441,"03072 서울 종로구 창경궁로 185 (와룡동, 창경궁)",http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/01/virtual_01.jsp&pageNo=79010000&siteCd=CGG,02-762-4868,09:00 ~ 20:00 (매표 및 입장시간) 09:00 ~ 21:00 (관람시간),매주 월요일 (휴무일이 공휴일일 경우 익일 휴무),"<내국인> 1,000원 (만 25세 ~ 만 64세 내국인) * 만 24세 이하 및 만 65세 이상 국민 무료 (내국인) / 추가적인 무료 관람 기준은 홈페이지에서 확인해 주세요. (무료입장 시 확인을 위해 신분증을 꼭 지참해 주세요.) <외국인> 1,000원 (만 19세 ~ 64세 외국인) 무료 (만 18세 이하 외국인) * 매월 마지막 수요일, 한복착용자, 만 65세 이상 무료 (외국인)","창경궁 뒤뜰에서는 아름다운 춘당지를 만나 볼 수 있습니다. 북악산에서 흘러 내려온 물이 모여 연못이 되어 춘당지가 되었습니다. 작은 연못을 소춘당지라고 하고, 큰 연못을 대춘당지라 하는데 지금의 대춘당지는 1984년 창경궁이 복원되면서 한국식 정원으로 바뀌었다고 합니다. 특히 궁의 고즈넉한 분위기와 잔잔한 연못 위에 비추는 알록달록한 단풍의 아름다움은 가을에 놓치지 말아야 할 풍경입니다. 연못가 근처에서 창경궁 팔각칠층석탑도 만나 볼 수 있으며 고요한 분위기 속에 천천히 걷기 좋은 힐링 산책 명소입니다.",https://korean.visitseoul.net/attractions/%EC%B6%98%EB%8B%B9%EC%A7%80/KOP039629,2025.08.04
KOP002299,역사적 장소,"태릉, 강릉",37.63014563,127.097478309,"01794 서울 노원구 화랑로 681 (공릉동, 태강릉)",http://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_05_01.jsp&mn=RT_01_05,02-948-5668,"2월 ~ 5월, 9월 ~ 10월 06:00~18:00 (매표시간 09:00~17:00) 6월 ~ 8월 06:00~18:30 (매표시간 09:00~17:00) 11월 ~ 1월 06:30~17:30 (매표시간 09:00~17:00)",월요일,"○ 개인 - 만 25세 ~ 64세(내국인), 만 19세 ~ 64세(외국인) : 1,000원 ○ 단체(10인 이상) - 만 25세 ~ 64세(내국인), 만 19세 ~ 64세(외국인) : 800원 ※ 무료 대상자 및 상세 할인혜택은 공식 홈페이지를 참고해주세요.","태릉과 강릉은 서울 노원구 화랑로에 위치한 조선시대 왕릉으로 태릉과 강릉 중간 지역엔 대한체육회에서 운영하는 태릉선수촌이 있습니다. 문정왕후의 능인 태릉과 명종과 인순왕후의 능인 강릉의 합장으로 서울 노원구 공릉동에 위치해 있습니다. 2월 ~ 5월, 9월 ~ 10월 06:00~18:00 (매표시간 09:00~17:00) 정자각 태릉으로 가기 위해선 홍살문을 통과해야 합니다. 태릉은 다른 능과 마찬가지로 홍살문에서 정자각을 거쳐 능원까지 일직선으로 배치되어 있습니다. 정자각 오른쪽에는 두 개의 계단이 있습니다. 그중 왼쪽의 화려한 계단은 선왕의 혼령이, 오른쪽의 계단은 왕이 오르는 계단입니다. 선왕의 혼령은 제향 후 능으로 올라가고 왕은 정자각 왼쪽에 있는 한 개의 계단으로 내려오게 됩니다.",https://korean.visitseoul.net/attractions/%ED%83%9C%EB%A6%89-%EA%B0%95%EB%A6%89/KOP002299,2025.08.04
KOP001953,역사적 장소,풍납토성,37.538694783,127.120860156,05512 서울특별시 송파구 한가람로20길 30 (풍납동),,02-2147-2800,,,,"풍납토성은 서울 송파구 풍납동에 있는 백제시대 토성 터입니다. 삼국시대의 토기 조각들이 많이 발견된 곳이며 당시 주민이 생활하던 주거지역으로 추정됩니다. 한강 유역의 백제 유적 중에서 최대 규모를 자랑하는 토성 유적입니다. 몽촌토성은 풍납토성과 더불어 백제 위례성 시대의 대표적인 토성으로 평가됩니다. 올림픽공원을 조성하며 발굴이 이뤄졌습니다. 아직 완전히 복원되지 않은 풍납토성에 비해 비교적 잘 가꿔져 시민들의 산책로로도 애용됩니다. 풍납토성과 비교하며 걸어봐도 좋을 듯합니다.",https://korean.visitseoul.net/attractions/%ED%92%8D%EB%82%A9%ED%86%A0%EC%84%B1/KOP001953,2025.08.06
KOP042255,랜드마크,피겨앤그라운드,37.520162346,127.023901452,"06036 서울 강남구 논현로153길 53 (신사동, 피겨앤그라운드)",,,1층 카페(컨플릭트스토어) 매일 10:00 ~ 22:00,,,"건물 전체를 연결하는 중앙 나선형 계단을 둘러싼 원통형 기둥 벽면에 아치형 출입구가 나 있는 모습 붉은색 가벽 2개를 이용해 공간을 셋으로 나누고, 각 공간마다 철재로 만든 테이블과 검정색 의자가 놓여 있는 모습 원기둥 모양의 구조물이 중앙에 있고, 하늘이 탁 트여 있는 피겨앤그라운드 옥상 정원의 모습 ‘피겨앤그라운드’는 건축에서 흔히 사용되는 재료인 적벽돌옷을 입고 있지만 얇은 띠를 두른 듯한 외관이 강렬한 세련미를 내뿜습니다. 지어진 지 30여 년이 넘은 오래된 건축물의 특색을 남긴 채 재구성하여 리모델링 했다는 점에서 더 의미가 있습니다. 저층부에는 카페와 편집숍이, 상층부에는 공유 오피스가 한 건물에 함께 공존하는 ‘피겨앤그라운드’는 평일과 주말, 낮과 밤 모두 활기를 갖습니다.",https://korean.visitseoul.net/attractions/%ED%94%BC%EA%B2%A8%EC%95%A4%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C/KOP042255,2025.08.02
KOP002126,랜드마크,한강 이랜드크루즈,37.524963927,126.939019009,"07337 서울 영등포구 여의동로 280 이랜드크루즈 매표소, 서울 송파구 백제고분로 2 잠실 이크루즈",https://blog.naver.com/ecruise00,02-6291-6900,"10:00 ~ 22:00 (운항 코스별 상이) - 출발지, 회항/편도 노선에 따라 소요 시간 상이 - 자세한 운행 시간은 홈페이지 참고 혹은 전화 문의 부탁드립니다.","천재지변, 기상 악화시",,"한강을 즐기기에 가장 좋은 방법은 바로 유람선입니다. 시원한 강바람을 맞으며 한강 양쪽의 경치를 모두 감상할 수 있기 때문입니다. 한강의 낮과 밤 풍경을 충분히 즐길 수 있도록, 다양한 시간대의 크루즈가 준비되어있습니다. '한강 투어 크루즈'는 매일 낮시간에 운행되는 크루즈로, 라이브 공연을 즐기며 서울의 도심을 구경할 수 있습니다. 매일 오후 6시에는 '선셋 크루즈'가 운행되어 로맨틱한 노을을 감상할 수 있고, 저녁과 밤 시간대에는 '달빛 뮤직 크루즈'와 '별빛 크루즈'가 운행되어 선상에서 아름다운 한강의 야경을 바라볼 수 있습니다. 이외에도 화려한 불꽃놀이를 함께 즐기는 불꽃 뮤직 크루즈, 뷔페나 샴폐인을 곁들이는 디너 크루즈도 마련되어있습니다. 새빛 둥둥섬, 노들섬, 여의도, 국회의사당, 잠실 등 서울 곳곳의 명소를 선상에서 라이브 음악을 감상하며 즐길 수 있습니다. 연인, 친구, 가족들과 함께 오붓한 시간을 보내기에도 좋고, 혼자 방문하여 사색을 즐기는 시간을 갖기에도 좋습니다. 코스 별로 운항 정보가 상이하므로 자세한 내용은 홈페이지를 참고하는 것을 추천합니다.",https://korean.visitseoul.net/attractions/%ED%95%9C%EA%B0%95-%EC%9D%B4%EB%9E%9C%EB%93%9C%ED%81%AC%EB%A3%A8%EC%A6%88/KOP002126,2025.07.29
